Date,Prior,Open,High,Low,Close,Change,%Change,Average,Bid,Offer,AOM Volume (k.Shares),AOM Value (M.Baht),TR Volume (k.Shares),TR Value (M.Baht),Total Volume (k.Shares),Total Value (M.Baht),NVDR Buy Value (M.Baht),NVDR Sell Value (M.Baht),NVDR Net Value (M.Baht),P/E,PEG,P/BV,BVPS (Baht),%Dividend Yield,%12M Dividend Yield,Market Cap. (M.Baht),%Volume Turnover,ROI,Beta,Par (Baht),Listed Shares,Trading Sign,Benefit Sign
7/12/2017,78.75,79.25,80,78.75,79.75,1,1.26984127,79.57164199,79.5,79.75,4166.9,331.567075,24.3,1.937925,4191.495,333.5283775,105.127055,41.626087,63.500968,26.59,-,6.01,13.27,1.039999962,-,357918,0.090000004,-,-,0.5,4488000000,-,-
6/12/2017,80.25,79.25,80.5,77.75,78.75,-1.5,-1.869158879,79.09550991,78.75,79,11312.7,894.783775,-,-,11313.419,894.8406733,224.278265,147.4505,76.827765,26.26,-,5.94,13.27,1.049999952,-,353430,0.25,-,-,0.5,4488000000,-,-
4/12/2017,80.75,80.75,81.5,79.25,80.25,-0.5,-0.619195046,80.42333953,80,80.25,3873.9,311.551975,-,-,3874.349,311.5881218,67.92328825,58.996375,8.92691325,26.76,-,6.05,13.27,1.029999971,-,360162,0.090000004,-,-,0.5,4488000000,-,-
1/12/2017,80.5,81,81.5,80.25,80.75,0.25,0.310559006,80.9071321,80.75,81,4782.6,386.94645,-,-,4782.87,386.9683038,96.599625,72.71475,23.884875,26.92,-,6.09,13.27,1.029999971,-,362406,0.109999999,-,-,0.5,4488000000,-,-
30/11/2017,82,81.25,82,80,80.5,-1.5,-1.829268293,80.70079671,80.25,80.5,11603.9,936.443975,-,-,11604.678,936.5072198,383.706937,260.7327863,122.9741508,26.84,-,6.07,13.27,1.029999971,-,361284,0.25999999,-,-,0.5,4488000000,-,-
29/11/2017,82,82.25,83.75,82,82,0,0,82.96575191,82,82.25,4966.7,412.066,-,-,4966.999,412.090804,84.709055,110.2152855,-25.5062305,27.34,-,6.18,13.27,1.00999999,-,368016,0.109999999,-,-,0.5,4488000000,-,-
28/11/2017,82.25,82.25,83,81.5,82,-0.25,-0.303951368,82.16271359,81.75,82,5413.5,444.78785,458,37.6230054,5871.718,482.4287614,120.987925,29.62425,91.363675,27.34,-,6.18,13.27,1.00999999,-,368016,0.129999995,-,-,0.5,4488000000,-,-
27/11/2017,82,82,82.75,80.5,82.25,0.25,0.304878049,81.39441165,82,82.25,4895.9,398.4989,-,-,4896.332,398.5340853,87.304475,74.854425,12.45005,27.42,-,6.2,13.27,1.00999999,-,369138,0.119999997,-,-,0.5,4488000000,-,-
24/11/2017,83.25,82.75,83,81,82,-1.25,-1.501501502,81.69828155,81.5,82,5912.3,483.02475,-,-,5912.55,483.0451418,59.46938125,70.53595,-11.06656875,27.34,-,6.18,13.27,1.00999999,-,368016,0.129999995,-,-,0.5,4488000000,-,-
23/11/2017,84,84,84,82.5,83.25,-0.75,-0.892857143,83.25064835,83,83.25,2005.1,166.925875,-,-,2005.653,166.9719925,54.65505,45.4526915,9.2023585,27.76,-,6.27,13.27,1,-,373626,0.039999999,-,-,0.5,4488000000,-,-
22/11/2017,83.75,84,84.5,83.5,84,0.25,0.298507463,84.11565367,84,84.5,2616,220.04655,-,-,2616.147,220.0589293,87.131775,45.817825,41.31395,28.01,-,6.33,13.27,0.99000001,-,376992,0.059999999,-,-,0.5,4488000000,-,-
21/11/2017,84,84.25,84.5,82.5,83.75,-0.25,-0.297619048,83.44287288,83.5,83.75,3902.7,325.6525,-,-,3902.988,325.6766518,122.503325,39.8715175,82.6318075,27.92,-,6.31,13.27,0.99000001,-,375870,0.090000004,-,-,0.5,4488000000,-,-
20/11/2017,85,85,85.25,83.5,84,-1,-1.176470588,84.1042215,84,84.25,4331.4,364.289025,-,-,4331.8,364.322714,82.0323,41.562125,40.470175,28.01,-,6.33,13.27,0.99000001,-,376992,0.100000001,-,-,0.5,4488000000,-,-
17/11/2017,83,84,85,83.5,85,2,2.409638554,84.36140927,84.75,85,7201.6,607.537125,-,-,7201.907,607.563008,219.924825,91.68156425,128.2432608,28.34,-,6.41,13.27,0.980000019,-,381480,0.159999996,-,-,0.5,4488000000,-,-
16/11/2017,81.75,81.75,83.5,81.5,83,1.25,1.529051988,82.75526269,82.75,83,5030.7,416.3169,-,-,5030.894,416.33297,51.579075,98.987775,-47.4087,27.67,-,6.26,13.27,1,-,372504,0.109999999,-,-,0.5,4488000000,-,-
15/11/2017,82.25,82.25,82.75,81.25,81.75,-0.5,-0.607902736,81.87813072,81.75,82,4755.3,389.355075,-,-,4755.444,389.366876,104.4961,86.00037075,18.49572925,27.26,-,6.16,13.27,1.019999981,-,366894,0.109999999,-,-,0.5,4488000000,-,-
14/11/2017,80.25,80.5,83.25,80.25,82.25,2,2.492211838,82.21654654,82.25,82.5,10364.4,852.125175,-,-,10364.747,852.1533948,146.31185,72.13872325,74.17312675,27.42,-,6.2,13.27,1.00999999,-,369138,0.230000004,-,-,0.5,4488000000,-,-
13/11/2017,80.75,80,81.25,79.5,80.25,-0.5,-0.619195046,80.23601195,80,80.25,8151.6,654.051875,-,-,8151.757,654.064525,365.67396,109.645875,256.028085,26.76,-,6.05,13.27,1.029999971,-,360162,0.180000007,-,-,0.5,4488000000,-,-
10/11/2017,82.75,82.75,83,80.5,80.75,-2,-2.416918429,81.40879814,80.5,80.75,7297,594.04,-,-,7297.685,594.0959258,166.4131575,123.72275,42.6904075,26.92,-,6.09,13.27,1.029999971,-,362406,0.159999996,-,-,0.5,4488000000,-,-
9/11/2017,83,83,84,81.5,82.75,-0.25,-0.301204819,82.88454999,82.75,83,9027.5,748.240275,-,-,9027.872,748.2710808,63.237175,113.2678268,-50.03065175,27.59,-,6.24,13.27,1,-,371382,0.200000003,-,-,0.5,4488000000,-,-
8/11/2017,80.75,80.75,83.5,80.5,83,2.25,2.786377709,82.29985153,82.75,83,9261,762.178925,290,23.607125,9551.58,785.8334253,84.8123,68.85865,15.95365,37.93,-,6.95,11.94,1,-,372504,0.209999993,-,-,0.5,4488000000,-,-
7/11/2017,81,81.5,81.5,80.25,80.75,-0.25,-0.308641975,80.7309427,80.5,80.75,2583,208.528025,-,-,2583.34,208.5555093,10.5501,44.81345,-34.26335,36.9,-,6.77,11.94,1.029999971,-,362406,0.059999999,-,-,0.5,4488000000,-,-
6/11/2017,79.5,79.25,81,78.75,81,1.5,1.886792453,80.09340414,80.75,81,5827.9,466.77635,41.3,3.491089,5869.535,470.2943028,94.66212,90.2427025,4.4194175,37.02,-,6.79,11.94,1.019999981,-,363528,0.129999995,-,-,0.5,4488000000,-,-
3/11/2017,78.75,79,79.75,78.75,79.5,0.75,0.952380952,79.23640928,79.25,79.5,2240.5,177.529175,115.1,9.13262101,2355.69,186.668964,31.14114601,31.82829601,-0.68715,36.33,-,6.66,11.94,1.039999962,-,356796,0.050000001,-,-,0.5,4488000000,-,-
2/11/2017,79.25,78.75,79.75,78.5,78.75,-0.5,-0.630914826,79.10140579,78.75,79,3041,240.547375,-,-,3041.175,240.5612625,72.47725,50.558075,21.919175,35.99,-,6.6,11.94,1.049999952,-,353430,0.07,-,-,0.5,4488000000,-,-
1/11/2017,79.5,79.5,80,79,79.25,-0.25,-0.314465409,79.33213625,79.25,79.5,3028.2,240.233575,-,-,3028.61,240.2662065,42.2384,25.458625,16.779775,36.22,-,6.64,11.94,1.049999952,-,355674,0.07,-,-,0.5,4488000000,-,-
31/10/2017,79.75,80,80.25,79.25,79.5,-0.25,-0.313479624,79.67593551,79.5,79.75,4927.8,392.627075,18.8,1.4946,4946.911,394.1465173,49.59825,152.6747,-103.07645,36.33,-,6.66,11.94,1.039999962,-,356796,0.109999999,-,-,0.5,4488000000,-,-
