Date,Prior,Open,High,Low,Close,Change,%Change,Average,Bid,Offer,AOM Volume (k.Shares),AOM Value (M.Baht),TR Volume (k.Shares),TR Value (M.Baht),Total Volume (k.Shares),Total Value (M.Baht),NVDR Buy Value (M.Baht),NVDR Sell Value (M.Baht),NVDR Net Value (M.Baht),P/E,PEG,P/BV,BVPS (Baht),%Dividend Yield,%12M Dividend Yield,Market Cap. (M.Baht),%Volume Turnover,ROI,Beta,Par (Baht),Listed Shares,Trading Sign,Benefit Sign
7/12/2018,440,442,442,438,440,0,0,440.8590304,440,442,1120.1,493.8062,-,-,1120.381,493.929962,98.3658,30.3338,68.032,11.27,-,1.98,222.77,4.320000172,-,528000,0.090000004,-,-,1,1200000000,-,-
6/12/2018,444,442,444,440,440,-4,-0.900900901,442.03714,440,442,1906.3,842.6554,-,-,1906.843,842.895484,226.57876,140.897754,85.681006,11.27,-,1.98,222.77,4.320000172,-,528000,0.159999996,-,-,1,1200000000,-,-
4/12/2018,442,444,448,442,444,2,0.452488688,445.58669,444,446,2569.5,1144.935,-,-,2570.192,1145.2432,433.114032,96.2084,336.905632,11.37,-,1.99,222.77,4.28000021,-,532800,0.209999993,-,-,1,1200000000,-,-
3/12/2018,442,448,448,442,442,0,0,443.8656681,442,444,2937.5,1303.8554,80,35.36,3018.173,1339.51483,342.679292,324.0814,18.597892,11.32,-,1.98,222.77,4.300000191,-,530400,0.25,-,-,1,1200000000,-,-
30/11/2018,442,444,448,442,442,0,0,444.2057056,442,446,2895.4,1286.1532,-,-,2895.969,1286.406248,701.535044,305.92757,395.607474,11.32,-,1.98,222.77,4.300000191,-,530400,0.239999995,-,-,1,1200000000,-,-
29/11/2018,448,450,452,442,442,-6,-1.339285714,446.9058382,442,444,2610.4,1166.603,-,-,2610.974,1166.86024,355.8212,180.116102,175.705098,11.32,-,1.98,222.77,4.300000191,-,530400,0.219999999,-,-,1,1200000000,-,-
28/11/2018,440,442,448,442,448,8,1.818181818,445.5073374,446,448,1369.7,610.2114,-,-,1370.196,610.431936,194.233014,204.213748,-9.980734,11.48,-,2.01,222.77,4.239999771,-,537600,0.109999999,-,-,1,1200000000,-,-
27/11/2018,448,448,450,440,440,-8,-1.785714286,444.0867041,440,442,3065.6,1361.3922,-,-,3066.357,1361.728846,280.649832,316.78542,-36.135588,11.27,-,1.98,222.77,4.320000172,-,528000,0.25999999,-,-,1,1200000000,-,-
26/11/2018,444,446,452,444,448,4,0.900900901,448.5302279,446,448,4216.3,1891.138,-,-,4217.448,1891.651624,342.2026,324.34943,17.85317,11.48,-,2.01,222.77,4.239999771,-,537600,0.349999994,-,-,1,1200000000,-,-
23/11/2018,440,440,446,440,444,4,0.909090909,442.8404399,442,444,1409.5,624.1836,-,-,1410.411,624.585692,176.2058,175.313242,0.892558,11.37,-,1.99,222.77,4.28000021,-,532800,0.119999997,-,-,1,1200000000,-,-
22/11/2018,438,438,444,436,440,2,0.456621005,440.6417274,440,442,1922,846.9134,-,-,1922.765,847.250438,134.676998,206.135936,-71.458938,11.27,-,1.98,222.77,4.320000172,-,528000,0.159999996,-,-,1,1200000000,-,-
