Date,Prior,Open,High,Low,Close,Change,%Change,Average,Bid,Offer,AOM Volume (k.Shares),AOM Value (M.Baht),TR Volume (k.Shares),TR Value (M.Baht),Total Volume (k.Shares),Total Value (M.Baht),NVDR Buy Value (M.Baht),NVDR Sell Value (M.Baht),NVDR Net Value (M.Baht),P/E,PEG,P/BV,BVPS (Baht),%Dividend Yield,%12M Dividend Yield,Market Cap. (M.Baht),%Volume Turnover,ROI,Beta,Par (Baht),Listed Shares,Trading Sign,Benefit Sign
25/9/2018,66,66.25,66.75,66,66.5,0.5,0.757575758,66.4415448,66.25,66.5,11714.1,778.3029,-,-,11715.114,778.370126,353.6954495,161.298626,192.3968235,40.06,-,6.85,9.7,1.289999962,-,949999.05,0.079999998,-,-,1,14285700000,-,-
24/9/2018,66.5,66.25,66.5,66,66,-0.5,-0.751879699,66.23740569,66,66.25,8575.3,568.005625,-,-,8576.669,568.0964795,160.767915,109.12625,51.641665,39.76,-,6.8,9.7,1.299999952,-,942856.2,0.059999999,-,-,1,14285700000,-,-
21/9/2018,66.25,66.5,67.25,66,66.5,0.25,0.377358491,66.59148626,66.25,66.5,56163.9,3740.037575,-,-,56165.96,3740.174517,968.3039563,486.2475095,482.0564468,40.06,-,6.85,9.7,1.289999962,-,949999.05,0.389999986,-,-,1,14285700000,-,-
20/9/2018,66,66.25,66.75,66.25,66.25,0.25,0.378787879,66.45948528,66.25,66.5,15907.8,1057.2242,-,-,15908.522,1057.272257,252.437125,115.963025,136.4741,39.91,-,6.83,9.7,1.299999952,-,946427.625,0.109999999,-,-,1,14285700000,-,-
19/9/2018,66,66.25,66.75,66,66,0,0,66.33419221,66,66.25,29301.7,1943.7046,-,-,29304.458,1943.887548,283.4501268,354.9322888,-71.482162,39.76,-,6.8,9.7,1.299999952,-,942856.2,0.209999993,-,-,1,14285700000,-,-
18/9/2018,64.5,64.25,66.5,64.25,66,1.5,2.325581395,65.56080994,65.75,66,33327.2,2184.958225,-,-,33329.457,2185.105331,416.9910965,325.0176353,91.97346125,39.76,-,6.8,9.7,1.299999952,-,942856.2,0.230000004,-,-,1,14285700000,-,-
17/9/2018,64.5,64.5,64.75,64,64.5,0,0,64.33398687,64.25,64.5,16742.2,1077.092475,52.5,3.4881,16795.72,1080.64641,211.785237,193.14905,18.636187,38.86,-,6.65,9.7,1.330000043,-,921427.65,0.119999997,-,-,1,14285700000,-,-
14/9/2018,64.5,64.75,65.25,64.5,64.5,0,0,64.74955537,64.5,64.75,19510.8,1263.315625,-,-,19511.964,1263.391007,235.829725,278.8310848,-43.00135975,38.86,-,6.65,9.7,1.330000043,-,921427.65,0.140000001,-,-,1,14285700000,-,-
13/9/2018,62.25,63,65.25,62.75,64.5,2.25,3.614457831,64.25083785,64.5,64.75,43116.3,2770.2584,51.1,3.461003,43170.324,2773.907113,521.5366678,430.0170375,91.51963025,38.86,-,6.65,9.7,1.330000043,-,921427.65,0.300000012,-,-,1,14285700000,-,-
12/9/2018,62,61.5,62.5,60.75,62.25,0.25,0.403225806,61.49436165,62.25,62.5,43421.4,2670.171275,957.8,58.99968,44382.655,2729.383931,320.889786,748.846254,-427.956468,37.5,-,6.42,9.7,1.379999995,-,889284.825,0.310000002,-,-,1,14285700000,-,-
11/9/2018,64.25,64.5,65,62,62,-2.25,-3.501945525,63.00830559,62,62.25,66091,4164.281925,316,19.592,66415.568,4184.416026,393.7692865,534.76552,-140.9962335,37.35,-,6.39,9.7,1.389999986,-,885713.4,0.469999999,-,-,1,14285700000,-,-
10/9/2018,64.75,64.5,64.75,64,64.25,-0.5,-0.772200772,64.40650446,64.25,64.5,17119.8,1102.626475,52.5,3.373125,17175.01,1106.174477,178.0671525,207.764605,-29.6974525,38.71,-,6.62,9.7,1.340000033,-,917856.225,0.119999997,-,-,1,14285700000,-,-
7/9/2018,65.5,65.25,65.5,64.5,64.75,-0.75,-1.145038168,65.00153206,64.75,65,14212.9,923.860275,-,-,14214.626,923.972681,97.4454345,209.8019843,-112.3565498,39.01,-,6.67,9.7,1.330000043,-,924999.075,0.100000001,-,-,1,14285700000,-,-
6/9/2018,65,65,65.75,64.5,65.5,0.5,0.769230769,65.04320372,65.25,65.5,23418.7,1523.227275,343,22.39601,23763.057,1545.711627,282.4367,261.216685,21.220015,39.46,-,6.75,9.7,1.309999943,-,935713.35,0.170000002,-,-,1,14285700000,-,-
5/9/2018,65.5,65,65.5,64.5,65,-0.5,-0.763358779,64.90836377,64.75,65,19137.9,1242.209775,53.2,3.458,19193.442,1245.820168,163.8440865,219.6372945,-55.793208,39.16,-,6.7,9.7,1.320000052,-,928570.5,0.129999995,-,-,1,14285700000,-,-
4/9/2018,66.5,66.75,66.75,65.25,65.5,-1,-1.503759398,65.81020974,65.5,65.75,25136.3,1654.225175,52.5,3.43875,25192.132,1657.883442,126.079946,255.464215,-129.384269,39.46,-,6.75,9.7,1.309999943,-,935713.35,0.180000007,-,-,1,14285700000,-,-
3/9/2018,66.75,66.75,67,66.25,66.5,-0.25,-0.374531835,66.66754976,66.5,66.75,11078.5,738.57645,-,-,11079.431,738.6385543,276.866125,218.192164,58.673961,40.06,-,6.85,9.7,1.289999962,-,949999.05,0.079999998,-,-,1,14285700000,-,-
31/8/2018,66.5,66,66.75,66,66.75,0.25,0.37593985,66.42351471,66.5,66.75,15581.1,1034.951425,100,6.6,15681.563,1041.582198,242.399133,289.2539263,-46.85479325,40.21,-,6.88,9.7,1.289999962,-,953570.475,0.109999999,-,-,1,14285700000,-,-
30/8/2018,66.25,66.25,67,66.25,66.5,0.25,0.377358491,66.67480599,66.5,66.75,30282,2019.046475,-,-,30283.284,2019.131995,110.66395,140.3017795,-29.6378295,40.06,-,6.85,9.7,1.289999962,-,949999.05,0.219999999,-,-,1,14285700000,-,-
29/8/2018,66,66.25,66.5,66,66.25,0.25,0.378787879,66.2194386,66,66.25,12411.9,821.90905,-,-,12412.436,821.944552,356.071275,171.1687,184.902575,39.91,-,6.83,9.7,1.299999952,-,946427.625,0.090000004,-,-,1,14285700000,-,-
28/8/2018,66.25,66.25,66.5,66,66,-0.25,-0.377358491,66.28233573,66,66.25,32377.5,2146.056325,-,-,32378.651,2146.132631,290.7731165,235.7478045,55.025312,39.76,-,6.8,9.7,1.299999952,-,942856.2,0.239999995,-,-,1,14285700000,-,-
27/8/2018,65.75,66.25,66.5,66,66.25,0.5,0.760456274,66.23015325,66,66.25,13689.9,906.684175,100.8,6.90680592,13791.391,913.6367707,114.77235,105.908975,8.863375,39.91,-,6.83,9.7,1.299999952,-,946427.625,0.100000001,-,-,1,14285700000,-,-
24/8/2018,66,65.75,66.25,65.5,65.75,-0.25,-0.378787879,65.96130836,65.75,66,12803.8,844.5554,20,1.315,12824.399,845.909856,115.65349,193.5330268,-77.87953675,39.61,-,6.78,9.7,1.309999943,-,939284.775,0.090000004,-,-,1,14285700000,-,-
23/8/2018,65.5,66,66.5,65.75,66,0.5,0.763358779,66.12784215,65.75,66,19237.2,1272.114525,23,1.518,19261.32,1273.706661,340.5839375,277.404875,63.1790625,39.76,-,6.8,9.7,1.299999952,-,942856.2,0.129999995,-,-,1,14285700000,-,-
22/8/2018,65.5,65.75,66.25,65.25,65.5,0,0,65.74225025,65.5,65.75,14677.9,964.958175,120,7.91,14799.124,972.948735,92.641985,201.4458218,-108.8038368,39.46,-,6.75,9.7,1.309999943,-,935713.35,0.100000001,-,-,1,14285700000,-,-
21/8/2018,65,65,66.5,65,65.5,0.5,0.769230769,65.80775368,65.5,65.75,39608.3,2606.53325,-,-,39609.454,2606.60938,371.9360463,493.033525,-121.0974788,39.46,-,6.75,9.7,1.309999943,-,935713.35,0.280000001,-,-,1,14285700000,-,-
20/8/2018,64.5,65,65.5,64.75,65,0.5,0.775193798,65.13155489,65,65.25,16737.5,1090.1394,148.2,9.821404,16886.56,1100.016754,319.84884,138.221312,181.627528,39.16,-,6.7,9.7,1.320000052,-,928570.5,0.119999997,-,-,1,14285700000,-,-
17/8/2018,64.75,65,65.5,64.5,64.5,-0.25,-0.386100386,64.91571618,64.25,64.5,18551.9,1204.309875,52.5,3.38625,18605.293,1207.754265,207.306875,335.245375,-127.9385,38.86,-,6.65,9.7,1.330000043,-,921427.65,0.129999995,-,-,1,14285700000,-,-
16/8/2018,64.75,64.75,65,64,64.75,0,0,64.47881192,64.5,64.75,20924.5,1349.1869,-,-,20926.14,1349.292726,178.448225,358.4012905,-179.9530655,39.01,-,6.67,9.7,1.330000043,-,924999.075,0.150000006,-,-,1,14285700000,-,-
15/8/2018,65.5,65,65.25,64.75,64.75,-0.75,-1.145038168,64.93867165,64.75,65,15651,1016.35515,-,-,15652.249,1016.436397,143.9347025,160.848175,-16.9134725,39.01,-,6.67,9.7,1.330000043,-,924999.075,0.109999999,-,-,1,14285700000,-,-
14/8/2018,65.5,65.25,65.5,64.5,65.5,0,0,65.12163736,65.25,65.5,22802,1484.903575,-,-,22803.011,1484.969278,337.538375,157.1184245,180.4199505,41.26,-,7.07,9.26,1.309999943,-,935713.35,0.159999996,-,-,1,14285700000,-,-
10/8/2018,65.5,65.5,66,65.25,65.5,0,0,65.55846819,65.25,65.5,16363.6,1072.77255,273.7,17.92735,16638.573,1090.783548,253.3558125,144.9299598,108.4258528,41.26,-,7.07,9.26,1.309999943,-,935713.35,0.119999997,-,-,1,14285700000,-,-
9/8/2018,66.25,66.25,66.5,65.5,65.5,-0.75,-1.132075472,66.00842046,65.5,65.75,16403.5,1082.769125,-,-,16404.53,1082.837252,325.698625,403.7192915,-78.0206665,41.26,-,7.07,9.26,1.309999943,-,935713.35,0.109999999,-,-,1,14285700000,-,-
8/8/2018,65.5,65.25,66.25,65.25,66.25,0.75,1.145038168,65.87428607,66,66.25,14584.7,960.7567,-,-,14585.513,960.8101975,252.400808,177.904925,74.495883,41.74,-,7.16,9.26,1.299999952,-,946427.625,0.100000001,-,-,1,14285700000,-,-
7/8/2018,65.25,65.5,66.25,65.25,65.5,0.25,0.383141762,65.75066397,65.5,65.75,13441.8,883.807275,104.3,6.83165,13547.221,890.7125965,363.6348,132.813325,230.821475,41.26,-,7.07,9.26,1.309999943,-,935713.35,0.090000004,-,-,1,14285700000,-,-
6/8/2018,66.25,66.5,66.5,65.25,65.25,-1,-1.509433962,65.63092031,65.25,65.5,20081.3,1317.9542,51.8,3.37995,20134.948,1321.455757,313.505375,173.4399,140.065475,41.11,-,7.05,9.26,1.320000052,-,932141.925,0.140000001,-,-,1,14285700000,-,-
3/8/2018,66,66,66.5,65.75,66.25,0.25,0.378787879,66.14956385,66,66.25,13137.7,869.053125,520,34.45,13658.387,903.5485663,308.684875,270.609325,38.07555,41.74,-,7.16,9.26,1.299999952,-,946427.625,0.100000001,-,-,1,14285700000,-,-
2/8/2018,67,66.5,66.75,65.25,66,-1,-1.492537313,65.81420353,65.75,66,28708.7,1889.440225,-,-,28711.575,1889.629703,376.271925,258.25588,118.016045,41.58,-,7.13,9.26,1.299999952,-,942856.2,0.200000003,-,-,1,14285700000,-,-
1/8/2018,66.25,66.25,67,66,67,0.75,1.132075472,66.58621247,66.75,67,31997.4,2130.585675,93,6.231,32091.729,2136.905059,545.448626,470.1290775,75.3195485,42.21,-,7.24,9.26,1.279999971,-,957141.9,0.219999999,-,-,1,14285700000,-,-
31/7/2018,66,66.25,66.75,65.75,66.25,0.25,0.378787879,66.19811969,66,66.25,26064.8,1725.44075,16.6,1.09892,26082.805,1726.632822,694.927075,256.393423,438.533652,41.74,-,7.16,9.26,1.299999952,-,946427.625,0.180000007,-,-,1,14285700000,-,-
26/7/2018,65.75,66.25,66.75,65.75,66,0.25,0.380228137,66.17712002,66,66.25,22460.9,1486.397675,30,1.98,22492.172,1488.461882,355.42931,219.082713,136.346597,41.58,-,7.13,9.26,1.299999952,-,942856.2,0.159999996,-,-,1,14285700000,-,-
25/7/2018,65.75,65.75,66.5,65.5,65.75,0,0,66.00998937,65.75,66,34889.6,2303.062125,-,-,34891.278,2303.172951,367.436225,569.1010013,-201.6647763,41.42,-,7.1,9.26,1.309999943,-,939284.775,0.239999995,-,-,1,14285700000,-,-
24/7/2018,64,64.75,65.75,64.25,65.75,1.75,2.734375,65.13894815,65.5,65.75,38017.6,2476.426475,47,3.055,38066.666,2479.615794,302.133075,367.781929,-65.648854,41.42,-,7.1,9.26,1.309999943,-,939284.775,0.270000011,-,-,1,14285700000,-,-
23/7/2018,64.25,64.25,64.75,63.5,64,-0.25,-0.389105058,64.14262114,64,64.25,15420.4,989.104875,354.5,22.688,15776.672,1011.906612,232.805625,280.21005,-47.404425,40.32,-,6.91,9.26,1.340000033,-,914284.8,0.109999999,-,-,1,14285700000,-,-
20/7/2018,63,63.25,65,62.75,64.25,1.25,1.984126984,64.18046236,64.25,64.5,35959.3,2307.8845,163.7,10.4491,36124.467,2318.427903,333.91672,505.8512625,-171.9345425,40.48,-,6.94,9.26,1.340000033,-,917856.225,0.25,-,-,1,14285700000,-,-
19/7/2018,61,61.25,63.5,60.75,63,2,3.278688525,62.20057779,63,63.25,43009,2675.18465,280,17.4714528,43291.482,2692.810873,317.790975,293.5503543,24.2406207,39.69,-,6.8,9.26,1.370000005,-,899999.1,0.300000012,-,-,1,14285700000,-,-
18/7/2018,61.5,62,62.25,60.75,61,-0.5,-0.81300813,61.47685467,61,61.25,43382.4,2667.0135,-,-,43385.952,2667.232057,377.94779,373.59725,4.35054,38.43,-,6.59,9.26,1.409999967,-,871427.7,0.349999994,-,-,1,14285700000,-,-
